STATION,DATE,PRCP,TAVG,TMAX,TMIN
GR000016716,8/18/1956,0,,33.8,23.5
GR000016716,8/19/1956,0,,34.6,22.4
GR000016716,8/20/1956,0,,38.2,24.1
GR000016716,8/21/1956,0,,37,29.1
GR000016716,8/22/1956,0,,36,26.6
GR000016716,8/23/1956,0,,31.8,22.4
GR000016716,8/24/1956,0,,32,23.4
GR000016716,8/25/1956,0,,30.4,20.8
GR000016716,8/26/1956,0,,31.8,21.6
GR000016716,8/27/1956,0,,34.7,23
GR000016716,8/28/1956,0,,34.2,25.1
GR000016716,8/29/1956,0,,35.5,25.2
GR000016716,8/30/1956,0,,34.6,23.8
GR000016716,8/31/1956,0,,34.6,22
GR000016716,9/1/1956,0,,37.6,26.2
GR000016716,9/2/1956,0,,35.8,26.3
GR000016716,9/3/1956,0,,34,25
GR000016716,9/4/1956,0,,33.2,24.6
GR000016716,9/5/1956,0,,32,23.9
GR000016716,9/6/1956,0,,33.1,21
GR000016716,9/7/1956,0,,31.6,19.6
GR000016716,9/8/1956,0,,32.2,22
GR000016716,9/9/1956,0,,34,21.5
GR000016716,9/10/1956,0,,34.6,23.2
GR000016716,9/11/1956,0,,31.4,21
GR000016716,9/12/1956,0.1,,35.6,22.2
GR000016716,9/13/1956,0,,30.2,21.4
GR000016716,9/14/1956,1.3,,26.4,16.4
GR000016716,9/15/1956,0,,22,15.5
GR000016716,9/16/1956,0,,24.5,16.4
GR000016716,9/17/1956,0,,26.5,13.4
GR000016716,9/18/1956,0,,28.3,16
GR000016716,9/19/1956,0,,26.6,18.8
GR000016716,9/20/1956,0,,23.2,17
GR000016716,9/21/1956,0,,24.8,14.8
GR000016716,9/22/1956,0,,27.6,15.8
GR000016716,9/23/1956,0,,27.4,17.4
GR000016716,9/24/1956,0,,25.2,17.8
GR000016716,9/25/1956,0,,22.6,16.5
GR000016716,9/26/1956,0,,25.6,16.2
GR000016716,9/27/1956,0,,26.8,12.4
GR000016716,9/28/1956,0,,25.5,16.6
GR000016716,9/29/1956,0,,27.5,18.2
GR000016716,9/30/1956,0,,26.3,22.4
GR000016716,10/1/1956,0,,27.4,20.2
GR000016716,10/2/1956,0,,27,19.8
GR000016716,10/3/1956,0,,30.5,18.8
GR000016716,10/4/1956,0,,27.3,15.4
GR000016716,10/5/1956,0,,27.5,16.2
GR000016716,10/6/1956,0,,27.2,17
GR000016716,10/7/1956,0,,27.4,19.8
GR000016716,10/8/1956,0,,24.4,15.8
GR000016716,10/9/1956,0.3,,26.1,20.4
GR000016716,10/10/1956,0,,24.4,18
GR000016716,10/11/1956,0,,21.2,14.6
GR000016716,10/12/1956,0,,16.6,12.5
GR000016716,10/13/1956,0,,21,8.8
GR000016716,10/14/1956,0,,24.2,8.7
GR000016716,10/15/1956,0,,26,10.7
GR000016716,10/16/1956,0,,25,11.8
GR000016716,10/17/1956,0,,22.5,12.3
GR000016716,10/18/1956,0,,19.8,14.6
GR000016716,10/19/1956,0,,21.4,12.5
GR000016716,10/20/1956,0,,22.8,9.4
GR000016716,10/21/1956,0,,23.6,9.4
GR000016716,10/22/1956,0,,24.9,15.6
GR000016716,10/23/1956,0,,24.1,15.8
GR000016716,10/24/1956,0,,25.2,12.7
GR000016716,10/25/1956,0,,23.9,12.6
GR000016716,10/26/1956,0,,23.2,12.6
GR000016716,10/27/1956,0,,25.5,16.5
GR000016716,10/28/1956,0,,25.2,17.2
GR000016716,10/29/1956,0,,25.4,14.8
GR000016716,10/30/1956,6.8,,22.8,15.2
GR000016716,10/31/1956,0,,22.9,11.8
GR000016716,11/1/1956,0,,22.7,12.2
GR000016716,11/2/1956,0,,23.8,15.8
GR000016716,11/3/1956,0,,23.4,20
GR000016716,11/4/1956,7.5,,20.8,17.2
GR000016716,11/5/1956,9.2,,22.5,13.5
GR000016716,11/6/1956,0,,18.7,11.8
GR000016716,11/7/1956,0,,18,9.6
GR000016716,11/8/1956,0,,19.6,9.8
GR000016716,11/9/1956,0,,12,9
GR000016716,11/10/1956,0.4,,16.8,8.4
GR000016716,11/11/1956,0,,15.1,11.2
GR000016716,11/12/1956,13.9,,18.8,12.4
GR000016716,11/13/1956,7.2,,21.6,15
GR000016716,11/14/1956,0,,22.9,14.6
GR000016716,11/15/1956,0,,22.3,16.4
GR000016716,11/16/1956,0,,22.5,17.8
GR000016716,11/17/1956,0,,22,12.8
GR000016716,11/18/1956,1.6,,20.6,14.2
GR000016716,11/19/1956,0,,22.8,13.5
GR000016716,11/20/1956,0,,22.8,15.7
GR000016716,11/21/1956,0,,18.8,12
GR000016716,11/22/1956,0,,17.4,11
GR000016716,11/23/1956,7,,15.5,10.2
GR000016716,11/24/1956,2.6,,20.2,7.9
GR000016716,11/25/1956,0.5,,17.2,9.4
GR000016716,11/26/1956,0,,18.6,7
GR000016716,11/27/1956,0,,18.8,7
GR000016716,11/28/1956,0,,21.3,10.2
GR000016716,11/29/1956,0,,19,16.2
GR000016716,11/30/1956,19.2,,18.4,13.1
GR000016716,12/1/1956,0.8,,21.8,15.6
GR000016716,12/2/1956,0,,18.8,14.4
GR000016716,12/3/1956,0,,21,8.8
GR000016716,12/4/1956,0,,19,9
GR000016716,12/5/1956,0,,17.6,7.4
GR000016716,12/6/1956,0,,20,7.6
GR000016716,12/7/1956,0,,18.2,11
GR000016716,12/8/1956,0,,13,7.6
GR000016716,12/9/1956,0.2,,11.2,4.3
GR000016716,12/10/1956,0,,12,3.1
GR000016716,12/11/1956,0,,16.5,2.4
GR000016716,12/12/1956,0,,13.5,5.8
GR000016716,12/13/1956,0,,15.2,4.8
GR000016716,12/14/1956,0,,18.1,4.8
GR000016716,12/15/1956,0,,16.2,5
GR000016716,12/16/1956,0,,17.6,5.6
GR000016716,12/17/1956,0,,16.2,8.6
GR000016716,12/18/1956,0,,14,9.2
GR000016716,12/19/1956,0.2,,12,7.4
GR000016716,12/20/1956,0,,12.4,6.6
GR000016716,12/21/1956,0,,11,7.2
GR000016716,12/22/1956,0,,15,7
GR000016716,12/23/1956,2.1,,14.2,5.4
GR000016716,12/24/1956,18.1,,16.2,12.4
GR000016716,12/25/1956,0,,18.6,6.2
GR000016716,12/26/1956,9,,13.8,6.8
GR000016716,12/27/1956,0,,13.4,9
GR000016716,12/28/1956,0,,10.4,6.2
GR000016716,12/29/1956,6.3,,11,7
GR000016716,12/30/1956,0,,13,5.3
GR000016716,12/31/1956,0,,12.5,3.8
GR000016716,1/1/1957,0,,12.8,6.8
GR000016716,1/2/1957,0,,11.6,9
GR000016716,1/3/1957,0.3,,13.2,7.6
GR000016716,1/4/1957,4,,9.4,6.8
GR000016716,1/5/1957,0,,11,6.8
GR000016716,1/6/1957,0,,11.8,5.3
GR000016716,1/7/1957,0,,16.1,3.2
GR000016716,1/8/1957,4.6,,11,6.2
GR000016716,1/9/1957,0.1,,9.2,5.6
GR000016716,1/10/1957,0,,13.4,5.6
GR000016716,1/11/1957,0,,17,2
GR000016716,1/12/1957,5,,13.4,6.2
GR000016716,1/13/1957,9,,14.4,5.6
GR000016716,1/14/1957,0.5,,16,6.6
GR000016716,1/15/1957,1.2,,19,10
GR000016716,1/16/1957,0,,15.8,7.8
GR000016716,1/17/1957,5,,16.8,10
GR000016716,1/18/1957,0,,12,3.6
GR000016716,1/19/1957,0,,7.4,2.9
GR000016716,1/20/1957,4.1,,7.3,2.4
GR000016716,1/21/1957,0,,8.8,3.4
GR000016716,1/22/1957,0,,14.6,-1.1
GR000016716,1/23/1957,0,,14.6,2
GR000016716,1/24/1957,3.5,,16.4,10.8
GR000016716,1/25/1957,0.2,,17.4,7.8
GR000016716,1/26/1957,0,,15,5.8
GR000016716,1/27/1957,0,,14.6,9.6
GR000016716,1/28/1957,0,,14.8,7.8
GR000016716,1/29/1957,0,,11.2,7.8
GR000016716,1/30/1957,0,,8.6,4
GR000016716,1/31/1957,0,,11.3,2.2
GR000016716,2/1/1957,0,,9.9,4.4
GR000016716,2/2/1957,0,,9.2,3
GR000016716,2/3/1957,0,,12.4,3.8
GR000016716,2/4/1957,0,,16.8,1.3
GR000016716,2/5/1957,0,,16,3.6
GR000016716,2/6/1957,0,,14.4,5.8
GR000016716,2/7/1957,0,,16.8,5.7
GR000016716,2/8/1957,0,,16.6,9
GR000016716,2/9/1957,0,,17.4,5.5
GR000016716,2/10/1957,0,,19.4,12.4
GR000016716,2/11/1957,0,,18,8.1
GR000016716,2/12/1957,0,,17.4,9.7
GR000016716,2/13/1957,0,,17.3,5.4
GR000016716,2/14/1957,0,,17.6,6.4
GR000016716,2/15/1957,0,,20.1,10.2
GR000016716,2/16/1957,0,,20.2,9.4
GR000016716,2/17/1957,0,,21,9.2
GR000016716,2/18/1957,0,,20.9,9.2
GR000016716,2/19/1957,0,,21,11.6
GR000016716,2/20/1957,0,,17,5.8
GR000016716,2/21/1957,0,,16.6,5.8
GR000016716,2/22/1957,0,,15.9,10
GR000016716,2/23/1957,0,,15.4,6.1
GR000016716,2/24/1957,0,,15.2,9.6
GR000016716,2/25/1957,0,,17.4,6.2
GR000016716,2/26/1957,0,,17.6,7.1
GR000016716,2/27/1957,0,,16.4,8.6
GR000016716,2/28/1957,0,,14.7,11.2
GR000016716,3/1/1957,7.6,,14,6
GR000016716,3/2/1957,0.7,,8.6,2.2
GR000016716,3/3/1957,0,,6.6,2.5
GR000016716,3/4/1957,0.1,,10.6,1.4
GR000016716,3/5/1957,0.6,,11.2,2.6
GR000016716,3/6/1957,0,,14.2,0.8
GR000016716,3/7/1957,0,,16.4,5.8
GR000016716,3/8/1957,0.4,,17.4,9.8
GR000016716,3/9/1957,0.3,,16.9,
GR000016716,3/10/1957,0,,12.2,7.6
GR000016716,3/11/1957,0,,8.2,5.8
GR000016716,3/12/1957,0.1,,8.4,4.6
GR000016716,3/13/1957,0,,14.2,1
GR000016716,3/14/1957,0,,19.2,3
GR000016716,3/15/1957,0,,18.9,6.4
GR000016716,3/16/1957,0,,19.4,10
GR000016716,3/17/1957,0,,19.8,11.4
GR000016716,3/18/1957,0,,19.6,8.9
GR000016716,3/19/1957,0.1,,19.4,14
GR000016716,3/20/1957,0,,19.3,8
GR000016716,3/21/1957,0,,25.6,9.8
GR000016716,3/22/1957,0,,22,13.6
GR000016716,3/23/1957,0,,21.7,11.1
GR000016716,3/24/1957,0,,23.9,10.2
GR000016716,3/25/1957,0,,21.5,10.6
GR000016716,3/26/1957,0.6,,14.4,9.2
GR000016716,3/27/1957,0,,11.8,6.8
GR000016716,3/28/1957,0,,12.6,6
GR000016716,3/29/1957,0,,16,5.9
GR000016716,3/30/1957,0,,19.7,4
GR000016716,3/31/1957,0,,19.3,5.4
GR000016716,4/1/1957,0,,19.2,5.8
GR000016716,4/2/1957,0,,20.2,8.4
GR000016716,4/3/1957,0,,20,9
GR000016716,4/4/1957,0,,20,6.3
GR000016716,4/5/1957,0,,19.5,10.6
GR000016716,4/6/1957,0,,20.4,11.8
GR000016716,4/7/1957,0,,17.4,5.7
GR000016716,4/8/1957,0,,17.4,11.3
GR000016716,4/9/1957,0,,17.8,10.4
GR000016716,4/10/1957,0,,19,9.9
GR000016716,4/11/1957,0,,23.4,12.3
GR000016716,4/12/1957,0,,22.1,16.2
GR000016716,4/13/1957,0,,21.5,13.8
GR000016716,4/14/1957,0,,22.3,12.8
GR000016716,4/15/1957,4.8,,20.9,14.4
GR000016716,4/16/1957,4.6,,18.8,12.2
GR000016716,4/17/1957,2.8,,15.5,9.9
GR000016716,4/18/1957,0.6,,15.6,8.8
GR000016716,4/19/1957,5,,16.9,8.8
GR000016716,4/20/1957,0.7,,15.4,8.6
GR000016716,4/21/1957,0,,16.8,7
GR000016716,4/22/1957,0,,19.1,9.4
GR000016716,4/23/1957,0,,21.2,11
GR000016716,4/24/1957,0,,20,11.2
GR000016716,4/25/1957,0,,21.8,12.8
GR000016716,4/26/1957,0,,21.2,10.6
GR000016716,4/27/1957,0,,22.8,13.4
GR000016716,4/28/1957,0,,21.4,12
GR000016716,4/29/1957,0,,22.6,13
GR000016716,4/30/1957,0,,24.6,12.4
GR000016716,5/1/1957,0,,24.1,13.4
GR000016716,5/2/1957,0,,21.6,13.5
GR000016716,5/3/1957,0,,23.2,16
GR000016716,5/4/1957,0,,23,16.6
GR000016716,5/5/1957,0,,22.8,15.7
GR000016716,5/6/1957,1.8,,19.4,13.2
GR000016716,5/7/1957,1.8,,19.8,10.8
GR000016716,5/8/1957,0,,16,13.6
GR000016716,5/9/1957,0.5,,19,9.6
GR000016716,5/10/1957,0.4,,19,13
GR000016716,5/11/1957,8,,17.4,13.6
GR000016716,5/12/1957,3.7,,20.5,14.9
GR000016716,5/13/1957,0,,22.1,13.1
GR000016716,5/14/1957,0,,25.7,14.6
GR000016716,5/15/1957,0,,24.6,15.2
GR000016716,5/16/1957,0,,24,15.7
GR000016716,5/17/1957,0,,21.8,13.1
GR000016716,5/18/1957,0,,21.6,14.4
GR000016716,5/19/1957,0.2,,19.6,14.6
GR000016716,5/20/1957,0,,21.4,14.5
GR000016716,5/21/1957,0,,21,13.2
GR000016716,5/22/1957,0,,21.9,16.6
GR000016716,5/23/1957,0,,21.4,13.9
GR000016716,5/24/1957,0,,21.4,15.2
GR000016716,5/25/1957,0,,24.4,17.2
GR000016716,5/26/1957,0,,23.3,17.4
GR000016716,5/27/1957,0,,24.8,17.1
GR000016716,5/28/1957,0,,25.2,16.8
GR000016716,5/29/1957,0,,28.2,18.7
GR000016716,5/30/1957,0,,29.1,18.6
GR000016716,5/31/1957,0,,28.8,18.3
GR000016716,6/1/1957,0,,25,17.4
GR000016716,6/2/1957,0,,29.6,19.6
GR000016716,6/3/1957,0,,30,19.6
GR000016716,6/4/1957,0,,30.2,19.3
GR000016716,6/5/1957,0,,27.8,19
GR000016716,6/6/1957,0,,28,20
GR000016716,6/7/1957,3.7,,28.7,20.4
GR000016716,6/8/1957,0,,32.7,19
GR000016716,6/9/1957,0,,32.2,19.2
GR000016716,6/10/1957,0,,32.2,21
GR000016716,6/11/1957,0,,35,23.6
GR000016716,6/12/1957,0,,33.8,23.8
GR000016716,6/13/1957,0,,33,25
GR000016716,6/14/1957,0,,32.5,23.2
GR000016716,6/15/1957,0,,30.3,23.6
GR000016716,6/16/1957,0,,29.8,20.4
GR000016716,6/17/1957,0,,32,19.7
GR000016716,6/18/1957,0,,27.8,18.6
GR000016716,6/19/1957,0,,29.2,19.8
GR000016716,6/20/1957,0,,30.1,20.4
GR000016716,6/21/1957,0,,31.4,23.2
GR000016716,6/22/1957,0,,31.3,22.6
GR000016716,6/23/1957,0,,32.6,23
GR000016716,6/24/1957,0,,33,23.2
GR000016716,6/25/1957,0,,35.1,24.9
GR000016716,6/26/1957,0,,35.7,24.7
GR000016716,6/27/1957,0,,34.2,24
GR000016716,6/28/1957,0,,24.4,20
GR000016716,6/29/1957,0.3,,25.4,17.4
GR000016716,6/30/1957,0,,23.8,20.6
GR000016716,7/1/1957,0,22.4,25.3,18.4
GR000016716,7/2/1957,0,26.1,32.6,19.2
GR000016716,7/3/1957,0,25.4,30.4,21.1
GR000016716,7/4/1957,0,26.5,32.7,20
GR000016716,7/5/1957,0,28.6,34.5,22.4
GR000016716,7/6/1957,0,29.6,36.4,22
GR000016716,7/7/1957,0,28.1,33.6,23
GR000016716,7/8/1957,0,29.7,37.2,21.8
GR000016716,7/9/1957,0,31.5,38.1,25.6
GR000016716,7/10/1957,0,27.8,32.1,23.4
GR000016716,7/11/1957,0,27.9,31.4,22
GR000016716,7/12/1957,0,28.3,33.3,23
GR000016716,7/13/1957,0,28.3,32,23.7
GR000016716,7/14/1957,0,27.8,32.4,23.2
GR000016716,7/15/1957,0,29.3,33.9,24.8
GR000016716,7/16/1957,0,28.6,34,22.9
GR000016716,7/17/1957,0,27.7,32.2,24
GR000016716,7/18/1957,0,28.1,31.9,24.5
GR000016716,7/19/1957,0,28.1,32.7,23.5
GR000016716,7/20/1957,0,26.9,30.2,22.7
GR000016716,7/21/1957,0,27.9,32.4,23.9
GR000016716,7/22/1957,0,27.6,31.5,23
GR000016716,7/23/1957,0,27.1,30.5,21.8
GR000016716,7/24/1957,0,26.5,29.4,23
GR000016716,7/25/1957,0,26,30.4,21.3
GR000016716,7/26/1957,0,26.4,31.7,21.8
GR000016716,7/27/1957,0,27.8,33.8,22
GR000016716,7/28/1957,0,26.5,31,20.5
GR000016716,7/29/1957,0,27.5,30.9,22.4
GR000016716,7/30/1957,0,26.7,30.9,21.7
GR000016716,7/31/1957,0,26.8,30.5,21.4
GR000016716,8/1/1957,0,28.2,34,22.8
GR000016716,8/2/1957,0,29,35.4,25
GR000016716,8/3/1957,0,28.9,33,25
GR000016716,8/4/1957,0,27.7,32.5,20.6
GR000016716,8/5/1957,0,27.8,32,24.2
GR000016716,8/6/1957,0,26.8,32,23.4
GR000016716,8/7/1957,0,26.7,33.6,22.1
GR000016716,8/8/1957,0,26.5,31.1,21.7
GR000016716,8/9/1957,0,27.5,32,21.6
GR000016716,8/10/1957,0,28.8,32.5,23.6
GR000016716,8/11/1957,0,29.4,34,23.4
GR000016716,8/12/1957,0,29.7,35.7,24
GR000016716,8/13/1957,0,33.8,40.1,28.8
GR000016716,8/14/1957,0,34.8,41.9,28.2
GR000016716,8/15/1957,0,33.8,39.2,30.4
GR000016716,8/16/1957,0,30.3,33.7,24.8
GR000016716,8/17/1957,0,30.4,34.5,23.8
GR000016716,8/18/1957,0,30.4,35.5,25
GR000016716,8/19/1957,0,29.7,34.2,25
GR000016716,8/20/1957,0,28.2,32.3,23.6
GR000016716,8/21/1957,0,29.6,32.6,23.9
GR000016716,8/22/1957,0,26.5,29.7,23.8
GR000016716,8/23/1957,0,26.2,30.7,22.8
GR000016716,8/24/1957,0,26.5,31.4,21.3
GR000016716,8/25/1957,0,26.1,31.6,21.2
GR000016716,8/26/1957,0,26.8,30.4,21.1
GR000016716,8/27/1957,0,28.1,32.7,22.4
GR000016716,8/28/1957,0,27.8,32.2,22
GR000016716,8/29/1957,0,27.5,30.7,22.4
GR000016716,8/30/1957,0,27.8,32.1,24
GR000016716,8/31/1957,0,26.9,31.6,23.2
GR000016716,9/1/1957,0.3,26.8,30.8,23.1
GR000016716,9/2/1957,0,26,31.6,21.5
GR000016716,9/3/1957,0,26.2,30.7,22.2
GR000016716,9/4/1957,0.1,24.3,27.5,21.2
GR000016716,9/5/1957,0.6,25,27.5,22.8
GR000016716,9/6/1957,0,23.9,27.1,20.6
GR000016716,9/7/1957,0.1,23.5,28.6,18.6
GR000016716,9/8/1957,0,24.2,28.4,20
GR000016716,9/9/1957,0,22.5,24.6,21.2
GR000016716,9/10/1957,0,25.3,30.4,20.1
GR000016716,9/11/1957,0,23.9,28.4,18.4
GR000016716,9/12/1957,0,24.9,29.5,21.2
GR000016716,9/13/1957,0,25.7,29.2,23.2
GR000016716,9/14/1957,0,26.8,30.8,22.2
GR000016716,9/15/1957,0,26.8,30.2,21.8
GR000016716,9/16/1957,0,26.8,31,22.8
GR000016716,9/17/1957,0,23.3,26.4,19
GR000016716,9/18/1957,0,22.1,27,17.4
GR000016716,9/19/1957,0,22.9,28.6,17.8
GR000016716,9/20/1957,0,23.5,28.4,17.8
GR000016716,9/21/1957,0,24.4,28.4,19.8
GR000016716,9/22/1957,0,24.3,28.2,18.8
GR000016716,9/23/1957,2,23.8,26.5,20.4
GR000016716,9/24/1957,0,23.1,27.2,17.8
GR000016716,9/25/1957,0,24.4,28,18.6
GR000016716,9/26/1957,0,24.2,28.6,19.4
GR000016716,9/27/1957,0,24.6,29,19.8
GR000016716,9/28/1957,0.6,23.1,25.6,20.2
GR000016716,9/29/1957,0,22.3,27.6,19.2
GR000016716,9/30/1957,0,22.8,26.4,17.8
GR000016716,10/1/1957,0,23.3,27.7,18.6
GR000016716,10/2/1957,0,24.3,26.6,21.4
GR000016716,10/3/1957,0,23.5,27.1,20.2
GR000016716,10/4/1957,0,23.5,26.8,20.4
GR000016716,10/5/1957,0.2,24.3,29.5,22.5
GR000016716,10/6/1957,0.3,23.1,27.6,20.6
GR000016716,10/7/1957,0,23.8,28.9,19.3
GR000016716,10/8/1957,0,23.2,27,20
GR000016716,10/9/1957,0,20.2,24.3,18.4
GR000016716,10/10/1957,0,18.9,23,16.5
GR000016716,10/11/1957,0,19.7,24.4,16.4
GR000016716,10/12/1957,0,20.2,24.2,18.3
GR000016716,10/13/1957,0,19.2,23.8,16.4
GR000016716,10/14/1957,0,19.3,23.3,17
GR000016716,10/15/1957,0,18.3,23,15.2
GR000016716,10/16/1957,0,18.5,22,14.8
GR000016716,10/17/1957,0,18.1,21.2,15.2
GR000016716,10/18/1957,0,18.5,23,15.4
GR000016716,10/19/1957,0,18.8,23.3,16.4
GR000016716,10/20/1957,0,19,24.3,14
GR000016716,10/21/1957,0,20.1,25.6,14.4
GR000016716,10/22/1957,0,19.4,24,13.7
GR000016716,10/23/1957,1,19.8,23,16.6
GR000016716,10/24/1957,0.3,23.1,26.1,20.2
GR000016716,10/25/1957,0,22.3,25.6,20.8
GR000016716,10/26/1957,0.4,21.1,23.1,18.8
GR000016716,10/27/1957,3.1,18.6,20.6,17
GR000016716,10/28/1957,8.2,18.9,21.4,16.3
GR000016716,10/29/1957,80.2,18.1,21.2,15.8
GR000016716,10/30/1957,26.6,19.4,23.2,16.5
GR000016716,10/31/1957,8,18.5,23,15.8
GR000016716,11/1/1957,0,18.2,23.2,14.3
GR000016716,11/2/1957,3.6,18.3,22,15.2
GR000016716,11/3/1957,1,17.8,22.4,14.6
GR000016716,11/4/1957,0.1,20.4,23.8,18.4
GR000016716,11/5/1957,0,19,22.7,15.7
GR000016716,11/6/1957,0,18.6,22.5,15.2
GR000016716,11/7/1957,0,17.1,23,11.8
GR000016716,11/8/1957,0,18.1,22,12.6
GR000016716,11/9/1957,7.2,19.2,22.1,18
GR000016716,11/10/1957,0,19.4,23.5,14.2
GR000016716,11/11/1957,0,20.6,23,18.7
GR000016716,11/12/1957,2.9,17.2,22,14.2
GR000016716,11/13/1957,0,16,19.9,12.6
GR000016716,11/14/1957,0.7,15,16.4,13.5
GR000016716,11/15/1957,0,13.5,16.7,12
GR000016716,11/16/1957,0,12.8,17,10.5
GR000016716,11/17/1957,0,13.3,16.8,10.3
GR000016716,11/18/1957,0,13.6,16.8,11.1
GR000016716,11/19/1957,0,12.8,14.3,10.8
GR000016716,11/20/1957,0,13.6,15.5,12.4
GR000016716,11/21/1957,0,13.1,14,11
GR000016716,11/22/1957,0,13.5,16.3,11.3
GR000016716,11/23/1957,3.7,13.3,16.4,11.1
GR000016716,11/24/1957,16.6,14.3,16.9,11.8
GR000016716,11/25/1957,0,14.2,16.4,12
GR000016716,11/26/1957,0,13.8,16.8,10.6
GR000016716,11/27/1957,0,13.3,16,10.2
GR000016716,11/28/1957,0,11.4,19,6
GR000016716,11/29/1957,0,12.2,19.2,7
GR000016716,11/30/1957,8.9,11.2,15.6,6.8
GR000016716,12/1/1957,10.8,4.3,7.5,0.8
GR000016716,12/2/1957,0,1.8,3.9,-0.5
GR000016716,12/3/1957,0.8,3.8,6.8,-0.8
GR000016716,12/4/1957,0.3,4.6,7.6,1.7
GR000016716,12/5/1957,9.3,3.6,6.5,0.2
GR000016716,12/6/1957,0,5.4,8.8,2.6
GR000016716,12/7/1957,0,6,9.8,2.1
GR000016716,12/8/1957,0,9,14.1,2.5
GR000016716,12/9/1957,0,13.3,18.5,6
GR000016716,12/10/1957,0,16.2,19.8,10.3
GR000016716,12/11/1957,0,16.4,20.8,10.4
GR000016716,12/12/1957,0.3,17.3,20,16.2
GR000016716,12/13/1957,0,17.3,20.4,15.4
GR000016716,12/14/1957,0.2,18.1,20,16.6
GR000016716,12/15/1957,8.7,16.8,18.4,14.6
GR000016716,12/16/1957,0,16.1,20.9,11.6
GR000016716,12/17/1957,0,17.3,21.4,15
GR000016716,12/18/1957,0.8,15.3,17.5,12.6
GR000016716,12/19/1957,0,11,14.8,8
GR000016716,12/20/1957,0,7.1,10.1,5.6
GR000016716,12/21/1957,0,7.1,10,4.6
GR000016716,12/22/1957,0,9.6,12,6.3
GR000016716,12/23/1957,6.4,8.9,12.8,7.4
GR000016716,12/24/1957,0,9.9,14.4,7
GR000016716,12/25/1957,0,9.3,17,5
GR000016716,12/26/1957,0,10.2,16.5,5.9
GR000016716,12/27/1957,0,10.2,15,6.2
GR000016716,12/28/1957,0,9.8,15.8,5.4
GR000016716,12/29/1957,0.3,11.9,15,7.6
GR000016716,12/30/1957,0.9,15.7,18,13.4
GR000016716,12/31/1957,0.8,15.8,17.7,14.6
GR000016716,1/1/1958,0,12.1,17.6,7.6
GR000016716,1/2/1958,0,11.8,17.4,8.8
GR000016716,1/3/1958,0,12.1,17.1,8
GR000016716,1/4/1958,0,10.3,13.7,8.5
GR000016716,1/5/1958,0,8.5,12.2,7
GR000016716,1/6/1958,0,10.2,13.6,7.6
GR000016716,1/7/1958,0,13.6,17.7,6.8
GR000016716,1/8/1958,0,15.6,18.4,13.3
GR000016716,1/9/1958,0,7.8,13.3,5.8
GR000016716,1/10/1958,0,5.8,13.5,0.8
GR000016716,1/11/1958,0.7,10.6,14.5,5.6
GR000016716,1/12/1958,17.4,14,16,11
GR000016716,1/13/1958,2.5,15,17.6,12.6
GR000016716,1/14/1958,5.9,13.2,15.5,10.4
GR000016716,1/15/1958,0,10.7,16.6,5.6
GR000016716,1/16/1958,0,9.3,12.4,6
GR000016716,1/17/1958,0,9.7,12.8,8
GR000016716,1/18/1958,4.2,8.9,11.8,6
GR000016716,1/19/1958,66.8,10.6,12.4,8.4
GR000016716,1/20/1958,0,11.8,17.4,6.6
GR000016716,1/21/1958,0,13.3,17.3,8.8
GR000016716,1/22/1958,0.8,11,16.2,7.6
GR000016716,1/23/1958,6.8,14.2,18.3,11.9
GR000016716,1/24/1958,0.2,13.1,16.1,10.4
GR000016716,1/25/1958,0,9.9,14,7
GR000016716,1/26/1958,4.2,4.3,8.5,0.7
GR000016716,1/27/1958,0,4.2,5.8,1.8
GR000016716,1/28/1958,4.7,4.2,6.1,2.7
GR000016716,1/29/1958,0,5.6,6.7,4.1
GR000016716,1/30/1958,0,6.8,15.4,1.1
GR000016716,1/31/1958,0,8.2,14.7,2.4
GR000016716,2/1/1958,0,7.8,12.5,4.7
GR000016716,2/2/1958,0,8.5,14.7,5.2
GR000016716,2/3/1958,0,8.5,16.6,4
GR000016716,2/4/1958,0,10.7,15,5.3
GR000016716,2/5/1958,0,8.6,15.8,3.2
GR000016716,2/6/1958,0,13.9,17.9,8.4
GR000016716,2/7/1958,0,12.9,18.4,8.6
GR000016716,2/8/1958,0,14.1,19.1,11.2
GR000016716,2/9/1958,0,12.1,18.5,7.8
GR000016716,2/10/1958,0,11.8,18.5,8
GR000016716,2/11/1958,0,11.7,17.6,7.4
GR000016716,2/12/1958,0,11.7,18.2,8.2
GR000016716,2/13/1958,0,12.4,19.7,7.6
GR000016716,2/14/1958,0,12.2,18.6,7.7
GR000016716,2/15/1958,0,12.7,19.2,7.3
GR000016716,2/16/1958,0,13.2,18.6,9
GR000016716,2/17/1958,0,14.4,18.4,10.3
GR000016716,2/18/1958,0,14.4,18.1,10.2
GR000016716,2/19/1958,0,15.8,18,14.8
GR000016716,2/20/1958,7.4,14,17,10.5
GR000016716,2/21/1958,0,9.8,14.2,5.6
GR000016716,2/22/1958,0,11.9,15.2,6.7
GR000016716,2/23/1958,0,13.3,16.6,12.8
GR000016716,2/24/1958,0,10.8,16.3,4
GR000016716,2/25/1958,0,12.5,17.2,7
GR000016716,2/26/1958,0,15,19.4,11.5
GR000016716,2/27/1958,0,16,19.2,13.8
GR000016716,2/28/1958,0,17.3,20.4,14.6
GR000016716,3/1/1958,0.8,13.2,17.4,11.9
